puzzle,solution,clues,difficulty,difficulty_range,result,time
080020000059010007060000900300070008040000605000200030601450000075000300000760000,784529163259316847163847952312675498847931625596284731631458279475192386928763514,25,5.1,5,784529163259316847163847952312675498847931625596284731631458279475192386928763514,0.089
004000700000070600800100003903240510040700000000005060000407300007300009500010000,354628791219573648876194253983246517645781932721935864198467325467352189532819476,25,5.2,5,354628791219573648876194253983246517645781932721935864198467325467352189532819476,0.649
400008030003004096020100000000000009000007000640203000010040800000080000098300150,459628731183754296726139485872465319935817642641293578517942863364581927298376154,24,5.1,5,459628731183754296726139485872465319935817642641293578517942863364581927298376154,0.415
000903020000002450000000300050040000009000008407000001020007000081000060700058004,845963127316782459972415386158346972239571648467829531624137895581294763793658214,23,5.2,5,845963127316782459972415386158346972239571648467829531624137895581294763793658214,1.082
000042800080030001004109005003018500516000008000000000901050076700000000000004000,165742893289536741374189625423918567516427938897365412941853276752691384638274159,25,5.2,5,165742893289536741374189625423918567516427938897365412941853276752691384638274159,0.232
000040006000509000078020405009000040600000200051000807002700000010200004845006000,523147986164589723978623415239875641687431259451962837392714568716258394845396172,26,5.2,5,523147986164589723978623415239875641687431259451962837392714568716258394845396172,0.307
000080020300000057704006008640070000002500000809004000900100003008000070060000100,591783426386421957724956318645279831132568794879314562957142683418635279263897145,24,5.6,5,591783426386421957724956318645279831132568794879314562957142683418635279263897145,0.489
600710300000090000003600200004000809006000005020005004030406000017000900000020400,649712358275893146183654297354267819896341725721985634932476581417538962568129473,24,5.3,5,649712358275893146183654297354267819896341725721985634932476581417538962568129473,0.453
000010080030290700600004000400000009000300500000021430010500320008000000500000000,294713685835296741671854293423685179189347562756921438917568324348172956562439817,22,5.5,5,294713685835296741671854293423685179189347562756921438917568324348172956562439817,0.097
000081000730020000900640500020000900090800000806003000200070000000500402000010730,645381297738925641912647583327164958491852376856793124263479815179538462584216739,24,5.1,5,645381297738925641912647583327164958491852376856793124263479815179538462584216739,0.515
000500200070003900002009100000001009600800000010430007000050081800000003400080702,934518276178263954562749138385671429647892315219435867723954681896127543451386792,25,5.1,5,934518276178263954562749138385671429647892315219435867723954681896127543451386792,0.271
006800070200050000040107000108000030060004002420000060000300006000090000009000103,396842571271953684845167329158629437967534812423718965714385296632491758589276143,23,5.2,5,396842571271953684845167329158629437967534812423718965714385296632491758589276143,0.273
820000009000960000060008100000200050230100070501000003000701004010630800400000000,824317569153962748769548132647283951238195476591476283382751694915634827476829315,25,5.4,5,824317569153962748769548132647283951238195476591476283382751694915634827476829315,0.463
300400000025090000040000000031000702007002108000008500700604200000200075003080000,376415829125893467948726351831569742567342198492178536719654283684231975253987614,25,5.3,5,376415829125893467948726351831569742567342198492178536719654283684231975253987614,0.081
007000002000400100000508009400700520806100070000000001020030000069004000000859000,947361852385492167612578349491786523856123974273945681128637495569214738734859216,24,5.4,5,947361852385492167612578349491786523856123974273945681128637495569214738734859216,0.239
000020070900650800010400020107000050800003600000000000000180002060000700000500980,584329176972651834613478529197246358825793641436815297359187462268934715741562983,23,5.2,5,584329176972651834613478529197246358825793641436815297359187462268934715741562983,2.650
000013500000600004860000901000100700040000000200375600120000098000000000004050020,479213586351698274862547931936184752547962813218375649125736498783429165694851327,24,5.4,5,479213586351698274862547931936184752547962813218375649125736498783429165694851327,0.523
420000070000000400000000006000900030508060000103000008300076000607081005000050000,426895371781632459935147286264918537598763142173524698359276814647381925812459763,22,5.5,5,426895371781632459935147286264918537598763142173524698359276814647381925812459763,11.998
003809000086000000000006408000200003700000000052700090060013800100000640005000020,573849216486125937921376458694251783718934562352768194269413875137582649845697321,24,5.9,5,573849216486125937921376458694251783718934562352768194269413875137582649845697321,31.834
700500000060008200805006410000041003030800000000070006002000090000005001040000080,723514968164798235895236417279641853631852749458973126512387694986425371347169582,23,5.5,5,723514968164798235895236417279641853631852749458973126512387694986425371347169582,0.812
000089000700000405000000080205490160604008007000000000000003700006000300002500004,453689271768132495129745683235497168614258937987361542841923756576814329392576814,23,5.6,5,453689271768132495129745683235497168614258937987361542841923756576814329392576814,0.807
104006020500710000930000000000000004000540200000009007050400800890037000300000001,174986325562713948938254716689172534713548269425369187256491873891637452347825691,24,5.2,5,174986325562713948938254716689172534713548269425369187256491873891637452347825691,5.665
030000180000000200087010004020108000300000000500903000000006501050004008240000070,432659187195847263687312954729168435318425796564973812873296541951734628246581379,24,5.2,5,432659187195847263687312954729168435318425796564973812873296541951734628246581379,2.379
000500006000030000014000700503000064090400000000005000900700800040002900021008050,387524196659137428214689735573891264192463587468275319935716842846352971721948653,23,5.6,5,387524196659137428214689735573891264192463587468275319935716842846352971721948653,0.450
300000005007000000060940100070600020002000030035200000000009300700060901000054006,329871465147526893568943172471638529692415738835297614256189347784362951913754286,24,5.8,5,329871465147526893568943172471638529692415738835297614256189347784362951913754286,9.956
006480210100000000002760000000059602009200780040000000000000801090005000701000020,956483217173592468482761953817359642369214785245876139524637891698125374731948526,25,5.3,5,956483217173592468482761953817359642369214785245876139524637891698125374731948526,0.311
760009004000430007005000900000002003002310470050040002100027000600100000000000200,763289514819435627245671938471592863982316475356748192194827356628153749537964281,25,5.5,5,763289514819435627245671938471592863982316475356748192194827356628153749537964281,0.872
700600102000004000004050960005700000009105700200000000007000001501080003600000070,758693142916274358324851967145736289869125734273948516437562891591487623682319475,24,5.3,5,758693142916274358324851967145736289869125734273948516437562891591487623682319475,0.660
